id,15566-15567,15566-15568,15566-15569,15566-15570,15566-15571,15566-15572,15566-15573,15566-15574,15566-15575,15566-15576,15566-15577,15578-15579,15578-15580,15578-15581,15578-15582,15578-15583,15578-15584,15578-15585,15578-15586,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentityfaculty,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentitystaff
4ea8988f-4801-11ee-b531-0277fb2b250b,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
a228fd8a-48e3-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5
3274994f-4802-11ee-b531-0277fb2b250b,2,4,3,2,4,2,2,5,4,5,3,4,4,5,3,3,5,3,5,3,3
dc6e76eb-48e3-11ee-b531-0277fb2b250b,3,3,4,4,5,2,2,5,3,5,3,4,5,5,4,4,4,4,5,5,5
92add1e1-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9bf6c080-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,2,5,3,4,3,4,5,5,3,3,4,2,3,4,4
fd86c701-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
85062737-48e3-11ee-b531-0277fb2b250b,2,3,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4
4ad24914-48e2-11ee-b531-0277fb2b250b,3,4,3,4,5,4,2,5,4,5,3,4,4,4,4,4,4,4,4,4,4
cfc394f6-4801-11ee-b531-0277fb2b250b,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5a3fd8c7-36e8-11ee-bd49-0277fb2b250b,4,5,4,4,4,3,3,5,4,5,4,4,4,4,5,5,4,4,3,3,3
7d45bf00-3d26-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
c037baa3-4802-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2dd82dbe-48e2-11ee-b531-0277fb2b250b,3,5,4,5,4,4,4,5,5,5,3,3,5,5,5,5,5,3,3,4,4
dc4de2cb-3cd6-11ee-bd49-0277fb2b250b,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
596af189-4802-11ee-b531-0277fb2b250b,4,4,3,4,5,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,3
7ebb1191-48e2-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
c1e265be-48e3-11ee-b531-0277fb2b250b,4,2,4,4,4,4,2,5,2,4,3,4,4,4,4,4,4,4,3,3,3
eef36ada-4802-11ee-b531-0277fb2b250b,4,3,5,3,5,4,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4
b706f164-3dd3-11ee-bd49-0277fb2b250b,5,3,5,3,4,3,2,4,3,5,3,4,4,4,3,4,4,4,3,4,4
d0a7015c-4801-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
27396c0f-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8108f73d-4802-11ee-b531-0277fb2b250b,4,5,5,5,4,3,3,5,3,5,3,4,4,4,3,4,4,3,3,4,4
3217ad27-48e3-11ee-b531-0277fb2b250b,3,2,3,4,4,2,2,5,3,5,3,4,4,4,4,4,4,3,4,4,4
9631b13b-48e2-11ee-b531-0277fb2b250b,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
311164e4-38fb-11ee-bd49-0277fb2b250b,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6cd97df9-4801-11ee-b531-0277fb2b250b,3,3,3,3,4,3,3,5,3,4,3,5,3,4,4,4,4,4,4,4,4
3f5f8096-3712-11ee-bd49-0277fb2b250b,3,5,3,3,5,3,3,5,5,4,5,4,3,5,4,5,5,5,5,4,5
21908d2a-48e2-11ee-b531-0277fb2b250b,2,4,4,4,3,2,2,5,5,5,4,,,,,,,,,,
4830be9a-3e3f-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95991927-378e-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e8729960-48e2-11ee-b531-0277fb2b250b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f3389ad7-4801-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1286f1a9-48e3-11ee-b531-0277fb2b250b,3,4,4,2,4,1,2,4,,5,4,4,4,4,4,4,5,5,4,3,3
8b3cd6c2-48e3-11ee-b531-0277fb2b250b,4,4,4,4,5,4,3,5,4,4,4,4,4,4,5,5,5,5,5,4,4
a19a4732-48e3-11ee-b531-0277fb2b250b,4,4,5,3,4,3,2,5,4,5,3,4,4,5,4,5,5,4,4,4,4
8024135b-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,3,5,4,4,3,4,5,5,3,4,4,4,4,4,4
a568a77f-48e3-11ee-b531-0277fb2b250b,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4
5a5b1231-48e2-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
cb5d6334-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,2,2,5,4,4,3,3,4,5,4,4,4,4,4,3,3
082430cf-4802-11ee-b531-0277fb2b250b,4,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,4,3,3
9bf2e242-48e2-11ee-b531-0277fb2b250b,3,5,4,4,4,2,2,5,3,4,2,3,4,4,2,3,3,3,3,4,4
7b397a79-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,2,5,5,5,4,4,5,4,5,5,5,5,5,5,5
494d5fe4-48e2-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
9340add4-48e3-11ee-b531-0277fb2b250b,4,3,4,4,4,3,2,4,2,3,3,3,3,3,3,3,3,4,3,,
9818f511-3787-11ee-bd49-0277fb2b250b,4,4,4,5,4,2,2,5,3,5,3,4,3,3,3,4,3,4,3,4,4
fd78f2cb-4801-11ee-b531-0277fb2b250b,4,4,4,3,5,2,2,5,3,4,3,4,5,4,4,4,4,3,4,4,4
2735e353-48e2-11ee-b531-0277fb2b250b,4,4,4,4,4,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4
2268da97-48e3-11ee-b531-0277fb2b250b,4,3,4,3,5,4,2,5,3,4,4,4,4,4,4,4,5,5,4,4,3
92f41f1a-4801-11ee-b531-0277fb2b250b,2,4,4,5,4,5,2,5,5,5,3,4,4,4,5,4,4,5,4,5,5
d73d99b9-48e3-11ee-b531-0277fb2b250b,3,4,3,2,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4
87cab989-4801-11ee-b531-0277fb2b250b,4,5,4,5,5,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5
29442a59-4802-11ee-b531-0277fb2b250b,4,4,5,4,5,4,3,5,4,4,3,4,4,5,4,5,4,3,4,5,5
6a1475e1-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,3,3,5,3,4,3,4,4,4,3,4,4,4,4,4,4
09d68422-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2935c9c1-48e3-11ee-b531-0277fb2b250b,4,4,4,3,4,2,2,5,3,5,3,4,4,4,4,4,4,4,4,4,4
0c14dde0-48e3-11ee-b531-0277fb2b250b,4,4,4,4,,2,2,2,3,2,4,4,3,2,3,,,,,,
40b593ed-4803-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95858b6d-48e3-11ee-b531-0277fb2b250b,3,4,3,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18a4fadd-4803-11ee-b531-0277fb2b250b,4,3,4,4,4,3,3,5,4,5,3,4,4,4,3,3,4,3,4,3,3
18d99bcb-48e2-11ee-b531-0277fb2b250b,2,4,4,4,4,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4
cde4d252-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,3,2,2,4,2,3,2,4,4,4,4,4,4
1a1cda8f-4801-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,5,4
18addba3-48e2-11ee-b531-0277fb2b250b,4,4,4,3,4,3,3,5,3,5,3,4,4,4,4,4,4,4,4,4,4
f23ebe5a-48e3-11ee-b531-0277fb2b250b,3,4,3,3,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4
54cacc79-4802-11ee-b531-0277fb2b250b,4,5,5,5,5,5,5,5,3,5,4,5,5,5,4,5,5,5,5,5,5
a5a9314b-48e3-11ee-b531-0277fb2b250b,5,4,5,4,5,4,3,5,4,5,5,4,5,5,5,4,5,5,5,5,5
a7832710-48e2-11ee-b531-0277fb2b250b,4,4,5,4,4,4,4,5,3,3,4,4,4,3,4,4,4,5,5,4,4
d22705fe-2666-11ee-bd49-0277fb2b250b,4,5,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4
5b41d627-4802-11ee-b531-0277fb2b250b,4,5,5,4,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,5
b64cb8f3-48e3-11ee-b531-0277fb2b250b,3,4,4,4,4,5,5,5,4,5,4,4,5,4,4,4,4,4,4,4,4
7eb5da0b-48e2-11ee-b531-0277fb2b250b,4,4,4,4,4,3,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4
f1c5431d-4802-11ee-b531-0277fb2b250b,3,4,3,3,5,3,4,5,3,4,4,3,3,5,4,4,3,5,4,4,4
57d2381f-4802-11ee-b531-0277fb2b250b,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ac9999da-4802-11ee-b531-0277fb2b250b,3,2,4,4,4,2,2,5,2,4,2,4,4,4,3,3,4,4,3,3,3
9f64ff58-4802-11ee-b531-0277fb2b250b,3,3,5,4,4,5,4,4,4,5,,4,4,4,4,3,4,3,4,4,4
0f817298-48e3-11ee-b531-0277fb2b250b,2,4,4,4,4,4,3,5,3,5,2,3,4,3,3,3,,3,3,3,3
056d0903-3bd3-11ee-bd49-0277fb2b250b,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4
83e92f63-48e3-11ee-b531-0277fb2b250b,3,4,4,4,4,3,3,5,4,5,3,3,4,4,4,4,4,4,4,4,4
d32b9230-48e3-11ee-b531-0277fb2b250b,4,4,4,3,5,5,4,5,5,5,4,5,5,4,5,4,4,5,5,5,5
8444fc73-48e2-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
af179d80-48e3-11ee-b531-0277fb2b250b,5,4,5,5,5,4,2,5,3,5,4,5,5,5,4,4,4,4,4,5,5
e29c7766-4801-11ee-b531-0277fb2b250b,3,5,4,4,4,4,4,5,4,5,3,3,4,4,3,4,4,4,3,3,3
d4adc95a-4802-11ee-b531-0277fb2b250b,5,4,5,5,4,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,5
7fd76220-4801-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
27bfd0bb-4803-11ee-b531-0277fb2b250b,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,4,4,4
2bd1ffcb-48e3-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2e333ded-4802-11ee-b531-0277fb2b250b,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5
95faa62d-4801-11ee-b531-0277fb2b250b,4,4,5,4,5,2,1,5,3,5,3,4,4,4,4,4,4,4,5,4,4
6a6d517e-4801-11ee-b531-0277fb2b250b,3,4,4,3,3,4,2,5,3,3,3,3,4,4,3,3,3,3,3,3,3
1162399a-48e3-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e76c987c-48e3-11ee-b531-0277fb2b250b,4,3,4,4,4,1,1,4,3,4,4,3,3,4,4,3,2,3,4,5,5
1e56a655-48e2-11ee-b531-0277fb2b250b,3,4,4,5,5,5,4,5,3,4,4,5,4,5,5,5,5,5,5,3,3
346bd38b-4801-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
beb72034-4801-11ee-b531-0277fb2b250b,4,4,4,3,5,2,3,5,3,5,4,4,4,4,4,4,4,4,3,3,3
5602c6ea-4801-11ee-b531-0277fb2b250b,3,4,3,4,4,3,3,5,4,4,3,4,4,4,3,4,4,4,4,4,4
399756c4-4802-11ee-b531-0277fb2b250b,2,2,2,4,4,3,3,4,2,3,3,3,3,2,4,2,2,4,2,3,3
386b4fa8-4803-11ee-b531-0277fb2b250b,4,4,5,4,4,3,3,5,4,5,3,4,5,5,4,4,4,5,4,4,4
e2d16d83-4069-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,3,5,4,5,3,5,4,4,5,4,4,5,3,4,4
b8d487b8-48e2-11ee-b531-0277fb2b250b,5,4,5,4,5,4,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5
e6876e61-4802-11ee-b531-0277fb2b250b,3,3,3,4,4,3,3,5,4,4,4,5,4,5,5,5,5,5,5,4,4
c518aca6-4801-11ee-b531-0277fb2b250b,5,3,1,2,4,3,2,5,3,5,3,4,4,3,4,4,4,4,3,3,3
92cc128d-48e2-11ee-b531-0277fb2b250b,4,4,5,3,5,5,3,5,5,4,5,5,4,4,5,4,4,4,5,4,4
907bbbd5-4802-11ee-b531-0277fb2b250b,3,3,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,3,4
2ff7be80-48e2-11ee-b531-0277fb2b250b,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e7b4b21a-397f-11ee-bd49-0277fb2b250b,5,4,5,4,5,3,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4
df613e87-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
c6f6d4e9-48e2-11ee-b531-0277fb2b250b,3,4,3,4,5,4,2,5,5,5,4,5,3,4,3,4,2,4,3,4,4
6baac35e-4801-11ee-b531-0277fb2b250b,3,3,4,3,5,3,3,5,3,4,3,4,4,4,3,3,3,4,4,4,3
7b4ded84-48e3-11ee-b531-0277fb2b250b,5,5,5,4,5,5,5,5,4,5,3,4,4,3,4,4,4,4,4,4,4
64362360-4801-11ee-b531-0277fb2b250b,4,5,5,5,5,4,3,5,3,5,5,5,5,5,4,5,5,5,4,5,5
480003c2-48e2-11ee-b531-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
71ea7428-48e3-11ee-b531-0277fb2b250b,3,4,3,4,4,3,3,5,3,4,4,4,4,5,3,4,4,4,4,4,3
b4b426b4-48e3-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
5714082e-4802-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
025eda02-48e2-11ee-b531-0277fb2b250b,3,4,4,3,5,4,4,5,3,4,4,4,4,4,4,3,3,4,4,4,4
45ea7ef5-4801-11ee-b531-0277fb2b250b,4,4,3,4,4,2,3,5,4,4,2,4,4,4,4,4,4,4,4,4,3
34087d9d-48e3-11ee-b531-0277fb2b250b,4,4,4,3,5,2,2,5,4,5,3,,,,,,,,,,
13e90cf7-4802-11ee-b531-0277fb2b250b,3,2,3,2,4,3,3,5,4,4,3,4,4,3,5,5,5,5,4,4,4
f100969d-48e2-11ee-b531-0277fb2b250b,3,4,4,3,4,3,2,5,5,4,3,3,4,4,3,4,4,3,3,5,4
8c279452-4802-11ee-b531-0277fb2b250b,4,3,4,3,4,3,3,5,3,3,3,5,4,4,4,5,5,5,3,3,3
0a97a7ab-4802-11ee-b531-0277fb2b250b,4,5,3,4,4,5,5,5,5,5,4,4,5,3,5,5,5,5,4,3,3
9190bcc7-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,2,2,5,4,5,4,4,4,4,4,4,4,4,4,4,4
9ab4435b-48e2-11ee-b531-0277fb2b250b,3,3,2,5,5,1,1,5,3,5,3,4,4,4,3,4,3,3,3,3,3
8bd847d1-4801-11ee-b531-0277fb2b250b,3,4,4,3,5,4,4,5,4,5,3,4,4,4,4,3,4,4,4,4,4
a545e875-48e2-11ee-b531-0277fb2b250b,4,5,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,3,3
f956545c-4801-11ee-b531-0277fb2b250b,3,4,4,4,3,2,2,5,4,5,3,4,4,5,4,4,4,4,4,4,4
8436c31c-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,3,3,5,3,5,3,4,3,4,4,4,4,3,4,5,4
d3b7b17f-4801-11ee-b531-0277fb2b250b,4,5,4,5,5,4,2,5,4,5,4,5,5,5,4,5,5,5,5,5,5
17798c72-48e2-11ee-b531-0277fb2b250b,4,3,4,3,4,2,2,5,3,4,4,4,4,4,4,4,4,4,4,4,4
2dd907b0-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b0340bcc-48e3-11ee-b531-0277fb2b250b,4,4,5,4,5,5,3,5,3,5,4,5,5,4,4,4,4,4,5,4,5
b50d4407-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4
70ed5df6-4801-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6479844c-4801-11ee-b531-0277fb2b250b,5,5,1,4,5,3,3,5,5,5,3,4,5,5,5,5,5,5,5,5,5
5ca20259-4802-11ee-b531-0277fb2b250b,4,4,4,5,3,3,3,3,4,4,3,3,5,5,3,3,3,1,4,4,4
30d66372-4801-11ee-b531-0277fb2b250b,5,3,4,5,4,5,5,5,3,4,2,4,4,4,4,4,4,4,4,4,4
468eabf2-2b03-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
282f14de-48e3-11ee-b531-0277fb2b250b,4,5,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5
6a9e72f4-48e3-11ee-b531-0277fb2b250b,4,3,5,3,5,5,3,5,4,5,3,5,5,4,4,5,4,5,5,4,4
91ec5e6b-4802-11ee-b531-0277fb2b250b,4,3,3,3,4,3,3,5,4,5,3,4,5,3,4,4,4,4,4,4,4
824bcf98-48e2-11ee-b531-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
c863f06e-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,4,3,5,3,5,3,4,5,5,5,5,4,3,4,4,3
99118551-4802-11ee-b531-0277fb2b250b,2,3,3,4,4,2,2,4,3,4,2,4,4,4,3,4,3,4,4,4,4
8908d531-4801-11ee-b531-0277fb2b250b,4,3,4,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4
b0afe383-4802-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
f5c19bd5-4801-11ee-b531-0277fb2b250b,4,4,4,2,4,4,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4
b4c48840-48e3-11ee-b531-0277fb2b250b,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4
77639081-48e2-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
434736e6-48e2-11ee-b531-0277fb2b250b,4,4,3,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5
73c1f5b0-4801-11ee-b531-0277fb2b250b,3,3,3,4,4,3,4,4,3,4,3,3,3,4,3,3,2,4,3,3,3
e8f1e2ba-4801-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,
b4e7cd35-48e2-11ee-b531-0277fb2b250b,4,5,5,5,5,4,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5
366b7191-4801-11ee-b531-0277fb2b250b,3,4,3,3,4,2,2,5,4,5,3,4,4,4,3,4,3,5,3,3,3
61f55d33-4801-11ee-b531-0277fb2b250b,3,5,5,5,3,4,4,5,5,5,2,1,5,5,1,5,1,2,4,3,3
656cefa1-4801-11ee-b531-0277fb2b250b,3,4,4,4,5,3,2,5,3,5,4,5,5,5,5,5,5,5,5,5,5
c8659fa2-4801-11ee-b531-0277fb2b250b,5,3,3,4,5,4,5,5,5,5,3,4,4,4,5,4,4,5,4,4,5
989e4eab-4802-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
a27b828a-3d3f-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
687f5cdd-4801-11ee-b531-0277fb2b250b,4,5,4,3,4,2,2,4,2,5,3,4,4,4,4,4,4,1,4,4,3
3a8b9cc3-48e3-11ee-b531-0277fb2b250b,4,4,4,4,4,2,2,5,3,4,4,4,4,4,4,4,4,4,4,4,4
3223a3d8-48e2-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13b7b394-4803-11ee-b531-0277fb2b250b,3,5,4,5,5,4,3,5,5,5,5,5,5,5,5,4,4,5,5,4,4
81593051-4802-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5dd62d94-48e2-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
254795ab-48e2-11ee-b531-0277fb2b250b,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,5,4,4
9fc3ec98-48e2-11ee-b531-0277fb2b250b,5,5,5,4,4,4,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4
0f32262b-48e3-11ee-b531-0277fb2b250b,4,5,5,3,5,5,4,5,3,4,3,4,4,4,4,4,4,4,4,4,4
566e226d-4802-11ee-b531-0277fb2b250b,4,4,5,4,5,3,3,5,5,5,4,4,3,5,4,4,4,5,4,5,4
cb28122e-48e2-11ee-b531-0277fb2b250b,4,5,4,5,5,4,4,5,4,5,4,5,5,5,5,4,4,5,5,5,5
33553b89-4803-11ee-b531-0277fb2b250b,3,3,4,4,4,2,2,4,2,4,2,4,3,4,3,3,3,2,2,3,3
d51bf6e1-48e3-11ee-b531-0277fb2b250b,4,4,4,5,5,4,3,5,4,5,3,5,5,5,4,5,5,4,5,4,4
e456b5fe-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7f6a2578-4802-11ee-b531-0277fb2b250b,3,4,3,4,5,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4
0ddcbcc3-48e3-11ee-b531-0277fb2b250b,4,4,3,3,4,3,3,5,4,4,3,3,4,4,4,4,4,4,4,4,4
2e707c3c-4801-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
f0088e29-48e2-11ee-b531-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5f0542b6-4802-11ee-b531-0277fb2b250b,4,4,3,4,4,4,2,4,4,4,3,3,4,4,3,4,4,3,4,3,3
ba617e2c-4802-11ee-b531-0277fb2b250b,4,4,4,3,5,2,3,5,4,5,3,4,5,5,4,4,5,5,5,4,4
492f25a6-48e2-11ee-b531-0277fb2b250b,4,4,5,5,4,4,2,5,4,5,3,4,4,5,3,4,4,3,3,5,5
e48ec822-4801-11ee-b531-0277fb2b250b,3,3,5,5,5,5,5,5,3,5,3,4,4,4,4,4,4,4,4,4,4
025e236f-4802-11ee-b531-0277fb2b250b,2,4,3,4,4,3,3,5,3,5,3,3,3,4,4,4,4,4,3,3,3
9a3300c7-48e2-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
822a97c4-3eec-11ee-bd49-0277fb2b250b,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70a4b654-48e3-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
cc5962e8-4801-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
098c9b06-48e3-11ee-b531-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
01f7197a-48e3-11ee-b531-0277fb2b250b,4,4,5,5,5,4,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5
92d7b97d-4801-11ee-b531-0277fb2b250b,3,4,5,4,3,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5
0469883f-4802-11ee-b531-0277fb2b250b,3,5,4,4,3,3,2,5,5,5,3,3,4,4,4,4,4,4,4,4,4
5c644afa-4801-11ee-b531-0277fb2b250b,4,3,4,4,5,2,2,5,3,4,3,3,3,3,4,2,3,4,3,4,4
a23e4f98-48e2-11ee-b531-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
86f8c0b4-48e3-11ee-b531-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
e51d9388-4802-11ee-b531-0277fb2b250b,4,4,4,5,5,3,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5
c8df687a-48e3-11ee-b531-0277fb2b250b,3,4,3,4,4,4,3,4,4,4,3,3,4,4,4,3,4,3,4,3,3
8c48ce22-48e3-11ee-b531-0277fb2b250b,3,4,4,5,3,3,2,5,4,4,3,4,5,4,3,3,3,3,4,3,3
20cee883-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
021d2b1b-4802-11ee-b531-0277fb2b250b,4,4,4,3,5,4,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4
8de1a192-4801-11ee-b531-0277fb2b250b,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4
921c8a2e-4045-11ee-bd49-0277fb2b250b,3,3,3,4,4,3,2,4,2,4,2,4,3,3,4,4,4,4,4,4,4
f441043c-4802-11ee-b531-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
5e81758a-4803-11ee-b531-0277fb2b250b,3,4,4,4,4,4,3,5,5,5,3,3,4,5,5,5,5,4,5,5,5
a2bdf776-4801-11ee-b531-0277fb2b250b,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95848872-48e2-11ee-b531-0277fb2b250b,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
f11f9a5c-4801-11ee-b531-0277fb2b250b,4,5,5,5,4,2,2,5,5,5,5,4,5,5,3,4,5,5,5,5,5
